markerid,storeid,street,city,state,lat,lng,zipcode
3879,911069,1885 Baltimore-Reynoldsburg Rd.,Reynoldsburg,OH,39.934600,-82.789500,43068
3976,915621,7400 Fodor Rd,New Albany,OH,40.088170,-82.823249,43054
3855,911020,36255 26 Mile Road,Lenox,MI,42.720460,-82.745058,48050
1715,103993,"274, rue Phil-Latulippe",Témiscouata-sur-le-Lac ,QC,47.676440,-68.883440,G0L 1E0
4080,917479,33651 23 Mile Rd,Chesterfield,MI,42.675664,-82.770005,48047
2509,102222,2 County Rd. 46,Maidstone,ON,42.219333,-82.873650,N0R 1K0
3825,910894,67467 Main Street,Richmond,MI,42.798262,-82.739463,48062
4181,915636,6780 East Main Street,Reynoldsburg,OH,39.955046,-82.816156,43068
3986,915636,6780 E Main St,Reynoldsburg,OH,39.955007,-82.816401,43068
1179,102359,5 Amy Croft Dr,Lakeshore,ON,42.307120,-82.865790,N8N 2L9
3763,910707,6532 E Broad St,Columbus,OH,39.981151,-82.828472,43213
574,101084,13300 Tecumseh Rd E,Tecumseh,ON,42.279341,-82.871590,N8N 4R8
969,101928,3075 Manning Rd,Maidstone,ON,42.306176,-82.868978,N8N 4R8
3795,910853,3450 Gender Road,Columbus,OH,39.913762,-82.823935,43110
4066,915749,2445 Brice Rd,Columbus,OH,39.936200,-82.830499,43068
3511,913476,5975 E Broad St,Columbus,OH,39.979299,-82.843785,43213
3772,910722,5221 North Hamilton Road,Columbus,OH,40.063051,-82.863155,43230
3699,913930,131 S Sunbury Rd,Westerville,OH,40.118830,-82.885789,43081
127,101580,11845 Tecumseh Rd E,Tecumseh,ON,42.311914,-82.896572,N8N 1L8
4135,919304,6238 Prentiss School Drive,Canal Winchester,OH,39.852550,-82.829600,43110
450,100727,7210 Highway 1,Coldbrook,NS,45.067958,-64.564834,B4R 1A2
3952,914087,6259 Sunbury Road,Blendon Township,OH,40.086751,-82.895300,43082
3856,911021,51595 Gratiot Avenue,Chesterfield,MI,42.679338,-82.829489,48051
3817,910884,7332 State Route 37 E,Sunbury,OH,40.266689,-82.931367,43074
4246,914757,370 S. Hamilton Road,Gahanna,OH,39.968303,-82.875663,40122
4163,919368,365 Agler Road,Gahanna,OH,40.019340,-82.890719,43230
4251,914345,35101 Harper Ave.,Clinton Township,MI,42.556305,-82.870728,48093
3537,914147,4600 International Gateway,Columbus,OH,39.998220,-82.889208,43219
4074,917471,891 N State St,Westerville,OH,40.146058,-82.924447,43082
2660,101132,7887 Tecumseh Rd E,Windsor,ON,42.313823,-82.934061,N8T 1G3
75,102134,7654 Tecumseh Rd E,Windsor,ON,42.313663,-82.934898,N8T 1E9
3854,911018,3965 E. Broad Street,Whitehall,OH,39.973935,-82.895343,43213
887,101807,1501 Lauzon Dr,Windsor,ON,42.320790,-82.935950,N8S 3N4
3959,914208,28101 Harper Rd.,St. Clair Shores,MI,42.500218,-82.898094,48080
3987,915637,772 S State St.,Westerville,OH,40.106955,-82.924922,43081
8,101599,3100 Jefferson Blvd,Windsor,ON,42.294220,-82.941650,N8T 3E8
3849,911012,2845 Stelzer Road,Columbus,OH,40.032106,-82.910335,43219
4033,915694,23825 Harper Ave,St. Clair Shores,MI,42.470704,-82.905756,48080
3095,103309,8787 McHugh St.,Windsor,ON,42.320040,-82.938190,N9A 3H6
3868,911050,3737 S. Hamilton Road,Columbus,OH,39.898958,-82.882160,43125
4138,919308,1085 S.Gratiot Ave,Clinton Township,MI,42.578350,-82.887200,48036
224,100120,6605 Tecumseh Rd E,Windsor,ON,42.311566,-82.945965,N8T 1E7
3506,913298,300 Polaris Parkway,Westerville,OH,40.145859,-82.941344,43082
1266,102570,5250 Walker Rd,Tecumseh,ON,42.227123,-82.963418,N0R 1L0
456,100736,7852 Wyandotte St E,Windsor,ON,42.333347,-82.944531,N8S 1S9
4088,917488,22929 Hall Rd,Macomb,MI,42.630010,-82.878379,48042
4032,915693,19353 Vernier,Harper Woods,MI,42.449187,-82.929703,48225
4286,915296,500 Cleveland Avenue,Westerville,OH,40.114794,-82.946774,43081
122,100623,3998 Walker Rd,Windsor,ON,42.263097,-82.969318,N8W 3T3
3565,919303,500 Cleveland Ave.,Westerville,OH,40.114364,-82.948876,43081
18,102513,70 Aberdeen St,Kentville,NS,45.078320,-64.496449,B2N 2N3
3770,910719,39847 South Groesbeck Highway,Clinton Township,MI,42.590884,-82.901262,48036
1827,100187,30 Webster St,Kentville,NS,45.078050,-64.494370,B4N 1H7
4077,917476,30721 Gratiot Ave,Roseville,MI,42.522634,-82.920398,48066
3964,914295,2086 Polaris Parkway,Columbus,OH,40.146430,-82.961404,43240
4042,915703,5710 Cleveland Ave,Columbus,OH,40.086773,-82.950978,43229
4328,104767,3472 Walker Rd,Windsor,ON,42.274533,-82.976549,N8W 3S5
3414,101487,5720 Wyandotte Rd E,Windsor,ON,42.328644,-82.968256,N8M 1M5
3958,914207,21406 Hall Rd,Clinton Township,MI,42.628479,-82.903018,48038
3980,915630,34325 Groesbeck,Clinton Township,MI,42.549100,-82.927599,48035
2483,101745,3579 Tecumseh Rd E,Windsor,ON,42.305000,-82.980530,N8W 1H5
4034,915695,25511 Gratiot St,Roseville,MI,42.483390,-82.945948,48066
204,100073,3090 Tecumseh Rd E,Windsor,ON,42.304025,-82.985656,N8W 1G7
878,101790,3405 North Service Rd E,Windsor,ON,42.281810,-82.993110,N8W 5R7
233,100136,9061 Commercial St,New Minas,NS,45.067580,-64.455860,B4N 3E6
407,100616,2390 Walker Rd,Windsor,ON,42.297599,-82.991400,N8W 3P6
4257,914823,2062 E. Livingston Ave.,Columbus,OH,39.948291,-82.942144,43209
4020,915677,3475 Cleveland Ave,Columbus,OH,40.038991,-82.961826,43224
1930,100503,3850 Dougall Ave,Windsor,ON,42.256211,-83.003123,N9G 1X2
2346,101243,1995 Lens Ave,Windsor,ON,42.301061,-82.996374,N8W 1L9
2997,102971,1995 Lens Ave,Windsor,ON,42.301061,-82.996374,N8W 1L9
3963,914294,1815 Morse Road,Columbus,OH,40.060296,-82.970413,43229
2022,101103,3100 Howard Ave,Windsor,ON,42.273090,-83.004310,N8X 3Y8
3416,101610,9256 Commercial St,New Minas,NS,45.068294,-64.443310,B4N 3E6
2879,102519,2000 Talbot Rd W,Windsor,ON,42.242060,-83.014180,N9A 6S4
2689,101373,2000 Talbot St W,Windsor,ON,42.242060,-83.014180,N9A 6S4
4272,914738,28285 Groesbeck Hwy,Roseville,MI,42.505217,-82.961997,48066
284,100281,2854 Howard Ave,Windsor,ON,42.280617,-83.009282,N8X 3Y5
501,100886,1920 Ottawa St,Windsor,ON,42.312038,-83.006054,N8Y 1R7
3923,913313,7201 East Jefferson,Detroit,MI,42.347283,-83.001766,48214
4218,913992,39043 Garfield Road,Clinton Township,MI,42.583854,-82.951888,48038
561,101026,2220  Wyandotte St E,Windsor,ON,42.323760,-83.008980,N8Y 1E7
4177,919385,955 East Dublin-Granville Road,Columbus,OH,40.087502,-82.992798,43229
1250,102535,330 Main St,Doaktown,NB,46.554565,-66.133904,E9C 1A9
907,101838,486 Tecumseh Rd E,Windsor,ON,42.297962,-83.017357,N8X 2R8
4110,918673,15728  15 Mile Road,Fraser,MI,42.553267,-82.963702,48026
886,101806,2450 Ouellette Ave,Windsor,ON,42.289196,-83.020794,N8X 1L7
4186,914219,10533 Gratiot Ave,Detroit,MI,42.401269,-83.000530,48205
926,101865,1421 Grand Marais Rd W,Windsor,ON,42.267185,-83.027808,N9E 4V1
200,100064,275 Tecumseh Rd W,Windsor,ON,42.295841,-83.028369,N8X 1G2
3904,911128,1116 W. State Street,Fremont,OH,41.351665,-83.124071,43420
875,101786,800 Wyandotte St E,Windsor,ON,42.318120,-83.025550,N9A 1Z2
3975,915620,9037 Owensfield Dr,Lewis Centre,OH,40.159310,-83.021163,43035
3806,910868,8333 North High St,Columbus,OH,40.134782,-83.016874,43235
3810,910875,28887 Schoenherr Rd,Warren,MI,42.514576,-82.987930,48088
4339,915171,505 East Livingston Ave,Columbus,OH,39.951929,-82.984857,43206
4001,915656,1325 Mt. Vernon Ave,Marion,OH,40.580971,-83.093636,43302
4013,915669,42875 Hayes,Sterling Heights,MI,42.610646,-82.972699,48313
925,101864,80 Park St E,Windsor,ON,42.316796,-83.036777,N9A 7A8
3908,911150,5470 N. High Street,Columbus,OH,40.074211,-83.018847,43214
2355,102764,1 Riverside Dr. W,Windsor,ON,42.319400,-83.041830,N9A 5K3
4005,915661,26807 Hoover Rd,Warren,MI,42.490869,-83.006530,48089
4192,913500,333 East Jefferson Avenue,Detroit,MI,42.330080,-83.041628,48226
1523,103174,939 Wyandotte St.,Windsor,ON,42.308380,-83.045760,N9A 5Y3
4219,914536,15055 Hall Rd.,Shelby Township,MI,42.629742,-82.976123,48315
1867,100323,525 University Ave W,Windsor,ON,42.316058,-83.045225,N9A 5R4
3984,915634,2754 North High St,Columbus,OH,40.018509,-83.012425,43214
3542,914222,2 East Broad Street,Columbus,OH,39.962247,-83.000613,43215
421,100652,1875 Huron Church,Windsor,ON,42.281460,-83.054539,N9C 2L6
602,101202,5775 Malden Rd,Lasalle,ON,42.250053,-83.060625,N9H 1R9
4203,913781,49 Monroe Street Space 301A16,Detroit,MI,42.332403,-83.046095,
4205,914563,"200 W Nationwide Blvd, Nationwide Arena/Ice H",Columbus,OH,39.969400,-83.006360,43215
3458,914415,2000 Brush St,Detroit,MI,42.338812,-83.046618,48226
3522,913580,600 Civic Center Dr.,Detroit,MI,42.324749,-83.050198,48226
3532,913899,200 West Nationwide Blvd,Columbus,OH,39.968360,-83.007259,43215
4008,915664,89 W Williams St,Delaware,OH,40.298664,-83.071597,43015
556,101006,1420 Huron Church Rd,Windsor,ON,42.287710,-83.058110,N9C 2L1
2695,101470,2750 Tecumseh Rd,Windsor,ON,42.290428,-83.058712,N9B 3P9
3922,913271,22600 Van Dyke,Warren,MI,42.460172,-83.026549,48089
3460,914530,411 Woody Hayes Drive,Columbus,OH,40.004003,-83.019363,43201
2353,102591,1453 Prince Ave,Windsor,ON,42.286770,-83.063330,N9C 3Z4
3461,914531,555 Borrer Drive,Columbus,OH,40.008008,-83.024908,43210
4010,915666,3623 South High St,Columbus,OH,39.887683,-82.998513,43206
4094,917496,737 Bethel Rd,Columbus,OH,40.063097,-83.038643,43214
2685,101337,401 Sunset Ave,Windsor,ON,42.306730,-83.065910,N9B 3P4
2986,102942,401 Sunset Ave.,Windsor,ON,42.306730,-83.065910,N9B 3P4
3579,913547,3535 Olentangy River Rd.,Columbus,OH,40.030689,-83.032797,43214
4056,915733,1501 Olentangy River Rd,Columbus,OH,39.990901,-83.025935,43212
3991,915643,29030 Van Dyke,Warren,MI,42.506843,-83.028299,48093
4206,915722,793 W State St,Columbus,OH,39.957699,-83.021155,43222
1043,102055,535 Sandwich St S,Amherstburg,ON,42.092453,-83.107621,N9V 2B2
4002,915657,20700 Mound Rd,Warren,MI,42.448441,-83.043991,48091
3212,104723,400 Sandwich St S.,Amherstburg,ON,42.097257,-83.108128,N9V 3L4
1429,102941,5515 Ojibway Parkway,Windsor,ON,42.272830,-83.080040,N9C 3Y4
1941,100527,250 Sandwich St S,Amherstburg,ON,42.102420,-83.109210,N9V 2A6
3545,914316,"4830 Cass Ave, Wayne State University, The Un",Detroit,MI,42.355058,-83.066098,48201
3990,915640,34918 Van Dyke,Sterling Heights,MI,42.550690,-83.028725,48312
4021,915678,23923 US Route 23,Circleville,OH,39.594700,-82.938700,43113
833,101722,3901 Sandwich St,Windsor,ON,42.288533,-83.083923,N9C 4H7
1936,100514,370 Main St,Wolfville,NS,45.091400,-64.362770,B4P 1C4
3527,913796,465 W Milwaukee St,Detroit,MI,42.368071,-83.075335,48202
4198,911019,12265  23 Mile Road,Shelby Township,MI,42.669849,-83.007734,48316
4055,915731,1451 W Broad St,Columbus,OH,39.957587,-83.038825,43222
4250,914927,636 Harrisburg Pike,Columbus,OH,39.945156,-83.036117,43223
903,101833,1891 Front Rd,Lasalle,ON,42.230073,-83.103253,N9J 2B8
3967,914337,5022 N Walnut St. S.,Bloomfield,OH,39.718373,-82.986688,43103
4103,917506,1135 Dublin Rd,Columbus,OH,39.973889,-83.048767,43215
3848,911011,"4740 Reed Road, Suite 121",Upper Arlington,OH,40.052946,-83.066904,43220
4245,914682,3700 Discovery Lane,Powell,OH,40.157160,-83.089110,43065
4291,914648,25100 Ryan Road,Warren,MI,42.477400,-83.064700,48091
3811,910877,37121 Mound Road,Sterling Heights,MI,42.566289,-83.049480,48310
4030,915689,47050 Van Dyke,Utica,MI,42.640984,-83.032911,48317
4178,919386,7493 Sawmill Rd,Dublin,OH,40.118933,-83.090326,43016
1589,103377,11 Smith Street,Petticodiac,NB,45.931617,-65.167766,E4Z 0C8
2211,103251,"1000, rue Bagot",La Baie,QC,48.338356,-70.881825,G7B 2N9
4040,915701,2626 Bethel Rd,Columbus,OH,40.064819,-83.088958,43220
3768,910717,13240 32 Mile Rd.,Washington,MI,42.802800,-83.003236,48065
3450,913900,4850 W Powell Rd,Powell,OH,40.159107,-83.110863,43065
3760,914693,15109 Woodward Ave.,Highland,MI,42.411072,-83.100811,48203
3962,914293,28775 Dequindre Rd,Madison Heights,MI,42.504349,-83.085855,48071
1726,104041,"3895, rue des Mouettes",Jonquière,QC,48.396178,-71.257648,G7X 0M4
4045,915706,2111 Stringtown Rd,Grove City,OH,39.878572,-83.059310,43123
3939,913742,2704 Biddle,Wyandotte,MI,42.206396,-83.148443,48192
3978,915627,6490 Riverside Drive,Dublin,OH,40.101524,-83.110729,43017
3914,911247,41 West Nine Mile,Hazel Park,MI,42.461386,-83.104656,48030
4248,914870,60 N Wilson Rd.,Columbus,OH,39.955658,-83.093784,43204
1171,102332,"2390, boul. René-Lévesque",Jonquière,QC,48.406984,-71.213674,G7S 0E4
4323,105085,"1997, boul. Talbot",Chicoutimi,QC,48.390471,-71.074152,G7H 8C4
3985,915635,3445 Broadway,Grove City,OH,39.893740,-83.083623,43123
3801,910862,493 W. 12 Mile Road,Madison Heights,MI,42.504612,-83.111061,48071
2307,104994,"3820, boul. Harvey", Jonquière,QC,48.413475,-71.246699,G7X 8T5
1694,103904,"3587, boul Harvey",Jonquière,QC,48.412238,-71.232263,G7X 3B5
1361,102777,"2677, boul. du Royaume",Jonquière,QC,48.404876,-71.170421,G7S 4S9
4041,915702,3711 Fishinger Blvd,Hilliard,OH,40.029778,-83.116654,43026
4067,915750,4451 Roberts Rd,Columbus,OH,40.002119,-83.113354,43228
4003,915658,2214 E 11 Mile Rd,Royal Oak,MI,42.490514,-83.118795,48067
1465,103039,"1750, boul. St-Paul",Chicoutimi,QC,48.399720,-71.102670,G7J 4N1
4247,914692,1905 E Maple Rd.,Troy,MI,42.549162,-83.109769,48083
4012,915668,22230 Woodward Ave,Ferndale,MI,42.456064,-83.131253,48220
4051,915724,1816 West Rd,Trenton,MI,42.141299,-83.190550,48183
4334,914991,1852 East Big Beaver Road,Troy,MI,42.563358,-83.110434,48083
3546,914368,10005 W. Warren Ave.,Dearborn,MI,42.344471,-83.157300,48126
3983,915633,3850 Lyman Dr,Hilliard,OH,40.032014,-83.129049,43026
4046,915707,3065 London Groveport,Grove City,OH,39.840086,-83.087496,43123
4052,915726,16801 Fort St,Southgate,MI,42.185843,-83.189014,48195
342,100454,"1494, boul. Talbot",Chicoutimi,QC,48.402667,-71.060036,G7H 4C2
4098,917501,1360 Southfield Rd,Lincoln Park,MI,42.250948,-83.178969,48146
3425,102803,"1401, boul. Talbot",Chicoutimi,QC,48.404389,-71.058538,G7H 6E1
3994,915648,790 Georgesville Rd,Columbus,OH,39.935787,-83.113965,43228
1485,103094,"690, boul. Marcotte",Roberval,QC,48.512782,-72.224320,G8H 1Z6
4152,919355,1100 East Main Street,Chillicothe,OH,39.337897,-82.951694,45601
3915,911248,3356 Oakwood Blvd,Melvindale,MI,42.281380,-83.180037,48122
4078,917477,13843 Northline Ave,Southgate,MI,42.213700,-83.193263,48195
4293,914675,15340 Wyoming Street,Detroit,MI,42.403300,-83.159700,48238
3790,910771,1727 Southfield Road,Lincoln Park,MI,42.253373,-83.188095,48146
3739,914529,13661 Colson Ave,Dearborn,MI,42.324736,-83.176802,48121
3905,911129,4765 West Broad Street,Columbus,OH,39.952270,-83.128289,43228
3771,910720,3331 Rochester Road,Troy,MI,42.567921,-83.128512,48083
4169,919375,3550 Greenfield,Dearborn,MI,42.307815,-83.188677,48126
4216,910873,507 E. Big Beaver,Troy,MI,42.562877,-83.137464,48083
4109,918671,1020 N.Bridge St,Chillicothe,OH,39.355686,-82.976398,45601
3988,915638,1815 Hilliard-Rome Rd,Columbus,OH,39.988725,-83.151487,43026
3839,910987,21930 Allen Rd,Woodhaven,MI,42.148489,-83.226446,48183
4028,915686,2524 Winchester Ave,Ashland,KY,38.472861,-82.628049,41101
3471,910721,16100 Northline Road,Southgate,MI,42.213475,-83.219526,48195
341,100452,17 Water St,Windsor,NS,44.995685,-64.138285,B0N 2T0
3470,914647,19014 Eureka ,Southgate,MI,42.199206,-83.225261,48195
3911,911154,1230 W. 14 Mile Road,Clawson,MI,42.533111,-83.162460,48017
4061,915741,6850 Hospital Drive,Dublin,OH,40.101100,-83.187000,43016
4283,914777,940 Rochester Rd.,Rochester Hills,MI,42.668156,-83.133711,48307
3469,919016,22211 Coolidge Rd,Oak Park,MI,42.459300,-83.181999,48237
3981,915631,11130 Allen Rd,Taylor,MI,42.225952,-83.229761,48180
3853,911017,22051 West Rd.,Woodhaven,MI,42.138400,-83.247000,48183
654,101345,7 Cole Rd,Windsor,NS,44.990359,-64.114966,B0N 2T0
1158,102303,16 Chittick Ave,Hantsport,NS,45.067741,-64.177177,B0P 1P0
3748,914673,3980 Crooks Rd.,Troy,MI,42.576302,-83.167916,48084
1367,102788,"1050, Ste-Geneviève",Chicoutimi,QC,48.451095,-71.089689,G7G 2G6
4207,919387,2206 13th St,Ashland,KY,38.466158,-82.658213,41101
3998,915653,21399 Van Born Rd,Taylor,MI,42.269572,-83.246331,48180
4133,919300,29069 Greenfield Rd,Southfield,MI,42.503344,-83.203129,48076
4038,915699,1952 S Cedar St,Imlay City,MI,43.008087,-83.071531,48444
3812,910878,22400 Ecorse Road,Taylor,MI,42.255909,-83.254989,48180
4298,915227,27035 Telegraph Road ,Flat Rock,MI,42.108466,-83.284621,48134
472,100766,3614 Hammonds Plains Rd,Upper Tantallon,NS,44.704640,-63.855240,B3Z 4R2
354,100501,"1049, avenue du Pont Sud",Alma,QC,48.535163,-71.648136,G8B 0E8
3973,914676,19833 West 7 Mile,Evergreen,MI,42.429490,-83.238380,48227
4068,915751,23780 Michigan Ave,Dearborn,MI,42.300717,-83.268348,48124
4345,909016,22211 Coolidge Road,Oak Park,MI,42.656840,-83.193734,48237
4022,915679,510 E Emmitt,Waverly,OH,39.137500,-82.977799,45690
3476,913782,36101 Woodward Ave,Birmingham,MI,42.556422,-83.221761,48012
4162,919367,25203 Evergreen Rd,Southfield,MI,42.474730,-83.240602,48076
4258,914580,25000 Michigan Ave.,Dearborn,MI,42.298637,-83.281193,48124
3948,914031,7205 N Telegraph,Dearborn Heights,MI,42.341687,-83.273757,48125
3804,910866,27340 Eureka Rd.,Taylor,MI,42.196020,-83.306064,48180
1051,102065,2980 Fredericton Rd,Salisbury,NB,46.050182,-65.060692,E4J 2G1
4190,914342,22565 W 8 Mile,Detroit,MI,42.442960,-83.266054,48219
3970,914343,14830 Telegraph Rd.,Redford,MI,42.395961,-83.276026,48239
1400,102864,"655, Avenue Du Pont Nord",Alma,QC,48.561290,-71.641550,G8B 7W9
4044,915705,24225 5 Mile Rd,Redford,MI,42.400033,-83.278122,48239
837,101728,54 Rue Canada,Saint-Quentin,NB,47.498455,-67.392432,E8A 1G1
1750,104286,"715, rue Litalien",Trois-Pistoles,QC,48.122724,-69.161478,G0L 4K0
3488,911022,1255 North Dixie Highway,Monroe,MI,41.925864,-83.363411,48162
4037,915698,1600 S.Opdyke St,Pontiac,MI,42.617195,-83.248499,48341
4065,915748,25311 Telegraph Rd,Southfield,MI,42.474600,-83.283593,48034
4018,915675,7070 Middlebelt Rd,Romulus,MI,42.253556,-83.328449,48174
4060,915739,1292 North Opdyke Rd,Auburn Hills,MI,42.658610,-83.245731,48326
4199,911119,40 E Square Lake Rd.,Bloomfield Twp,MI,42.603616,-83.262033,483304
3700,913931,184 E Main St,West Jefferson,OH,39.945070,-83.263790,43162
4260,913475,6 Championship Dr.,Auburn Hills,MI,42.696511,-83.243721,48326
4165,919371,27430 Schoolcraft Rd,Livonia,MI,42.384400,-83.314799,48154
3891,911102,6495 Telegraph Road,Bloomfield Twp.,MI,42.544885,-83.284831,48301
4214,914556,26950 Grand River Ave,Redford,MI,42.438392,-83.310536,48240
1299,102644,4019 Eastern Ave,Parrsboro,NS,45.405315,-64.326248,B0M 1S0
3900,911121,28565 Northwestern Highway,Southfield,MI,42.497814,-83.302055,48075
3982,915632,30121 Ford Rd,Garden City,MI,42.325425,-83.337996,48135
4011,915667,404 S Monroe St,Monroe,MI,41.913076,-83.400458,48161
1061,102091,1844 St. Margaret's Bay Rd,Timberlea,NS,44.646110,-63.713130,B3T 1B8
4307,104978,323 route 172, St-Ambroise,QC,48.570580,-71.355453,G7P 2N5
1449,102988,"1180, boul. St-Félicien",St-Félicien,QC,48.654550,-72.458808,G8K 0A6
4212,914545,1700 North Telegraph Road,Monroe,MI,41.943507,-83.403645,48162
4113,918676,1448 N.Telegraph Rd,Monroe,MI,41.941497,-83.404771,48162
3997,915651,740 Lapeer Rd,Lake Orion,MI,42.791964,-83.245987,48362
3813,910880,16815 Middlebelt Road,Livonia,MI,42.410650,-83.335102,48154
4232,914681,977 Delaware Ave.,Marysville,OH,40.236870,-83.352547,43040
3836,910981,617 E Walton Blvd,Pontiac,MI,42.677531,-83.278427,48342
811,101692,1210 Hammonds Plains Rd,Bedford,NS,44.724330,-63.736360,B4B 1B4
4200,913399,34441 E.Michigan Ave,Wayne,MI,42.281199,-83.377555,48184
4213,914542,800 Brown Rd.,Auburn Hills,MI,42.707006,-83.288482,48326
403,100610,5 Lakeland Blvd,Halifax,NS,44.635734,-63.669286,B3K 5L2
537,100968,217 Chain Lake Dr,Halifax,NS,44.649830,-63.675419,B3S 1C9
4124,919017,33500 Plymouth Rd,Livonia,MI,42.368191,-83.373188,48152
3858,911026,715 South Wayne Rd,Westland,MI,42.304417,-83.388459,48186
4275,914759,7126 N Wayne,Westland,MI,42.338302,-83.384076,48185
3809,910874,590 N.Lapeer Rd,Oxford,MI,42.835196,-83.271413,48371
4191,911139,4424 Baldwin Rd,Auburn Hills,MI,42.706056,-83.306778,48326
3814,910881,33111 8 Mile Rd.,Livonia,MI,42.440647,-83.372707,48152
3913,911246,2635 Orchard Lake Rd.,Sylvan Lake,MI,42.608390,-83.337019,48320
2337,104135,40 Peakview Way,Halifax,NS,44.699000,-63.687400,B3M 0G2
499,100884,117 Kearney Lake Rd,Halifax,NS,44.684169,-63.675223,B3M 4N9
2019,101061,7 Langbrae Dr,Halifax,NS,44.669972,-63.663055,B3M 4N7
328,100400,278 Lacewood Dr,Halifax,NS,44.662296,-63.656738,B3M 3N8
4108,918670,2621 Navarre Ave,Oregon,OH,41.636724,-83.485469,43616
4311,914346,6490 Orchard Lake Road,West Bloomfield,MI,42.543166,-83.361139,48322
194,100053,154 Osborne St,Halifax,NS,44.631482,-63.631540,B3N 3J6
2373,101107,1 Pine Grove Dr,Halifax,NS,44.613110,-63.617220,B3R 1S2
3993,915647,33340 W 12 Mile Rd,Farmington Hills,MI,42.498673,-83.378129,48334
340,100448,930 Bedford hwy,Bedford,NS,44.714223,-63.677793,B4A 1A8
41,102651,171 Herring Cove Rd,Halifax,NS,44.626298,-63.616772,B3P 1K9
2377,101236,200 Bedford Hwy,Halifax,NS,44.674460,-63.646720,B3M 2K2
2738,101944,166 Bedford Hwy,Halifax,NS,44.672370,-63.643780,B3M 2J6
40,102638,3600 Dutch Village Rd,Halifax,NS,44.657440,-63.632260,B3N 2S3
4017,915674,180 N Cass Lake Rd,Waterford,MI,42.641430,-83.355587,48328
3267,100864,7151 Chebucto Rd,Halifax,NS,44.642830,-63.619460,B3L 1N5
1144,102265,7010 Mumford Rd,Halifax,NS,44.648700,-63.621690,B3L 4W7
1921,100485,7001 Mumford Rd,Halifax,NS,44.647815,-63.619965,B3L 4R3
2294,104865,1620 Sackville Drive,Middle Sackville,NS,44.794733,-63.722063,B4E 3A8
2359,100235,6570 Bayers Rd,Halifax,NS,44.652627,-63.614271,B3L 2B3
30,102048,810 Sackville Dr,Lower Sackville,NS,44.774740,-63.693900,B4E 1R7
2666,101207,745 Sackville Dr,Lower Sackville,NS,44.772421,-63.691696,B4E 2R2
2767,102133,1355 Oxford St,Halifax,NS,44.635586,-63.595789,B3H 4J1
1968,100632,6455 Quinpool Rd,Halifax,NS,44.644149,-63.601532,B3L 1B1
271,100242,629 Sackville Dr,Lower Sackville,NS,44.768591,-63.686529,B4C 2S4
437,100679,1525 Bedford Hwy,Bedford,NS,44.731466,-63.658491,B4A 1E3
650,101332,6034 Lady Hammond Rd,Halifax,NS,44.665229,-63.611350,B3K 2R6
2604,100156,1595 Bedford Hwy,Bedford,NS,44.732520,-63.656420,B4A 1E7
596,101160,98 Beaverbank Rd,Lower Sackville,NS,44.783543,-63.691866,B4E 1J7
2768,102135,6136 University Ave.,Halifax,NS,44.636930,-63.589950,B3H 4J2
